itemid,property,num_value
73384,663,187.2
202646,790,81600.0
195522,790,6480.0
422940,441,432.0
318761,888,50484.0
85017,784,686768.0
386869,790,130680.0
29521,400,639502.0
115358,888,1155393.0
137804,810,424566.0
426162,917,
337630,441,424566.0
258630,900,424566.0
224434,790,91560.0
413037,400,
43392,888,8220.0
297330,790,399840.0
128684,400,
32065,790,90600.0
388610,685,1296.0
327078,1075,120.0
205203,790,418800.0
188724,888,48372.0
179285,400,639502.0
302984,313,780.0
193809,400,552.0
228067,619,1187104.0
185882,790,701880.0
286946,468,272976.0
110577,965,28800.0
33273,19,350726.0
460681,790,7080.0
101403,400,424566.0
12901,720,3000.0
153209,468,272976.0
97246,888,840490.0
91380,964,1128577.0
33515,658,28800.0
78303,400,552.0
337018,669,300340.0
406488,619,6000.0
140218,790,27840.0
158803,720,10317.0
36553,30,0.0
222986,790,32280.0
87530,888,750871.0
47190,761,190776.0
395648,790,10920.0
460960,917,961131840.0
292017,283,481601.0
35369,1054,639502.0
305348,177,1206660.0
252186,790,0.0
155412,969,628176.0
171042,790,32040.0
92045,790,42600.0
76112,663,187.2
229077,719,593897.0
248632,790,28680.0
356329,790,22440.0
453063,888,36.0
202995,790,66000.0
134509,299,1524.0
373810,790,24120.0
213694,790,93120.0
441345,888,832471.0
406497,400,
355765,19,30603.0
322972,884,628176.0
347400,542,924073.0
450462,976,24.0
197394,810,424566.0
54774,790,22440.0
378050,790,47400.0
306426,120,1160792.0
465395,246,1236.0
148504,790,141600.0
345402,771,32.4
257971,188,1440.0
10970,810,
21635,790,46200.0
384608,465,964443.0
439561,790,36240.0
425571,790,18240.0
461434,790,58800.0
329374,400,424566.0
60843,631,988555.0
109830,761,190776.0
328006,400,424566.0
3647,790,124800.0
212398,19,0.0
452503,663,187.2
174698,271,1175087.0
199093,104,10317.0
374501,884,628176.0
448313,441,628176.0
191725,671,2400.0
8438,761,190776.0
131353,279,
64208,790,3840.0
433184,720,10317.0
313874,0,1113685.0
350477,790,75600.0
254317,188,1200.0
448493,790,13560.0
40536,790,19980.0
325329,790,14520.0
268125,663,187.2
50389,790,52560.0
286080,1056,3.24
290651,945,1297962.0
466088,19,60.0
216364,790,24000.0
247026,400,552.0
132685,1070,144.0
375164,283,114352.0
187028,1066,44.4
436999,1084,
228644,790,201960.0
230830,400,639502.0
344267,810,
36155,810,424566.0
150481,888,2604.0
432308,566,424566.0
364445,790,273840.0
408974,888,
77864,888,56474.0
32298,790,260040.0
236586,810,
258973,790,75120.0
347465,790,9960.0
157767,468,272976.0
227010,400,
259893,888,865806.0
226420,900,672.0
284356,790,33480.0
51525,900,600.0
45132,810,1824.0
74475,790,273840.0
312478,790,191400.0
119948,720,16.2
389838,400,639502.0
466277,790,252000.0
317471,790,8280.0
326609,790,15360.0
260808,1066,708.0
286892,790,35520.0
170865,586,10317.0
314274,400,
309874,790,13200.0
271887,400,552.0
138451,790,68160.0
396437,810,424566.0
88910,790,187680.0
85490,233,12.0
572,400,552.0
13298,790,589080.0
189339,589,26.4
338794,790,468600.0
283615,790,156240.0
456973,1054,639502.0
234269,333,28.8
267542,790,46920.0
317485,888,237874.0
250504,810,1175087.0
246826,611,545395.0
163683,790,6720.0
350616,790,6456.0
426759,1097,7200.0
399264,790,14640.0
83480,917,31303686156.0
90140,888,1296854.0
313638,400,1020.0
89666,761,29.76
322250,790,74928.0
419074,790,57720.0
390183,790,76800.0
107249,810,
57711,790,9480.0
214924,888,350726.0
430874,888,39766092.0
197621,790,176520.0
150903,790,139560.0
9776,790,4320.0
198675,790,4080.0
29877,790,8520.0
252906,575,104370699077868.0
371518,619,1187104.0
310830,790,300528.0
307392,810,264.0
438211,790,6360.0
184163,888,628176.0
235905,790,548520.0
325779,810,924073.0
210577,631,1200.0
196788,790,359700.0
255605,586,10317.0
225411,140,1169762.0
453431,1066,154.8
235611,400,639502.0
163665,619,1187104.0
267868,888,580996.0
53326,888,1135780.0
213372,19,350726.0
336359,790,16680.0
345013,976,1135780.0
402723,964,1128577.0
413398,790,51000.0
92607,790,736560.0
19571,790,143880.0
76617,790,50400.0
408414,888,1284577.0
157146,790,9360.0
195665,400,552.0
402122,566,331.2
462651,719,593897.0
206224,790,313920.0
333111,771,639502.0
218877,400,552.0
451898,771,
401074,884,16392.0
197383,790,155280.0
265273,790,70200.0
9530,790,22320.0
331803,888,48.0
125515,663,184.8
198877,790,8040.0
172678,297,198.0
304761,120,639502.0
426238,104,1200.0
452317,803,
208193,790,457920.0
124741,790,0.0
47034,611,12.0
342357,790,33588.0
436767,344,628176.0
399443,888,836428.0
421704,790,16320.0
227467,790,13320.0
265403,790,23280.0
238626,888,350726.0
352011,771,639502.0
146133,771,
219636,478,28800.0
461195,19,309206.0
212210,749,1128577.0
367030,188,4800.0
138629,942,940238.0
325021,400,424566.0
255663,917,87905340.0
23849,400,
7177,790,21840.0
174961,790,103440.0
95175,790,18360.0
429141,790,10392.0
155700,671,21.6
203878,720,1356.0
430275,790,47760.0
281915,900,715.2
21283,1054,
454487,1060,350726.0
359194,19,30603.0
12950,400,697.2
111938,19,30603.0
142538,917,41088.0
299710,780,3600.0
121754,574,7680.0
262434,400,552.0
57133,400,552.0
421983,790,15480.0
458972,790,67920.0
255140,400,639502.0
185668,790,8040.0
202711,400,639502.0
101545,790,32448.0
6065,790,81600.0
399559,888,1169076.0
361147,790,13200.0
14194,790,8880.0
131957,279,
28913,771,15.6
12300,790,50160.0
154354,1054,639502.0
157068,400,
325453,400,336.0
447306,0,24.0
321977,1097,2088.0
408277,574,628176.0
397173,313,780.0
212970,104,10317.0
357474,790,164280.0
305955,749,604633.0
388164,669,60000.0
80435,102,396934.0
208410,790,18240.0
281978,790,170640.0
76282,790,165180.0
111576,790,99720.0
66830,900,424566.0
116738,810,424566.0
194900,400,
395520,790,23640.0
284486,771,639502.0
92148,790,74760.0
267069,790,9360.0
465669,19,309206.0
367808,790,7680.0
17489,790,126408.0
275254,771,15.6
377850,400,
423911,888,2496312.0
403391,966,384.0
1983,400,
3262,790,8280.0
271932,790,55200.0
386435,400,639502.0
305212,400,424566.0
194824,419,63.0
2709,1066,32.4
353046,790,79800.0
104186,790,12720.0
101586,400,552.0
360784,790,25200.0
14595,810,288.0
222142,1066,38.4
432212,790,8400.0
324988,888,1284577.0
308960,945,60.0
251381,992,24000.0
191493,575,24011799294312.0
84478,1054,639502.0
283777,726,545395.0
22503,465,547016.0
5914,810,180.0
89945,400,639502.0
73605,258,910945.0
70410,1066,424566.0
37730,400,424566.0
61971,888,1284577.0
226567,120,
305038,790,627000.0
308962,790,114840.0
125419,771,
260303,888,23604.0
190086,663,187.2
39245,19,908104.0
4457,888,450936.0
314602,771,639502.0
406224,768,36.0
3553,1054,
433013,456,525396.0
156755,1025,357845.0
110774,669,44352.0
203582,810,
412082,790,6000.0
197559,790,40920.0
322888,542,924073.0
305896,400,552.0
201410,400,424566.0
389092,790,6600.0
316032,790,33360.0
331414,887,7800.0
330785,790,7320.0
406686,790,3960.0
149840,400,424566.0
126073,790,99960.0
43541,976,26.4
363832,790,2520.0
3982,344,36.0
68571,19,350726.0
75857,790,11160.0
41960,790,27000.0
188696,790,135480.0
346275,976,1135780.0
54715,964,1128577.0
188521,1054,
273910,790,16560.0
73097,810,240.0
175613,574,628176.0
238176,790,18360.0
356569,790,10560.0
164525,790,166800.0
159466,790,43920.0
4738,790,5160.0
335966,888,
29370,790,0.0
20125,761,30.0
249847,790,31320.0
322651,102,1187104.0
129346,456,147634.0
165454,400,424566.0
261150,279,1175087.0
75968,832,1135780.0
91670,917,6341604.0
175565,810,
187161,790,25320.0
134759,400,2580.0
337656,790,142320.0
73769,439,318063.0
372625,790,3960.0
310465,400,639502.0
78298,790,0.0
26220,400,424566.0
437700,400,
77646,888,61849.0
7590,790,16908.0
457615,603,443786.0
37933,566,424566.0
289291,790,51600.0
157823,790,145200.0
327,888,111455.0
5943,888,1284577.0
157789,663,187.2
303808,889,408.0
74996,400,
399347,120,384.0
99926,790,32400.0
5591,976,1135780.0
86319,976,28.8
3465,810,628176.0
47567,790,3360.0
305962,790,358800.0
19265,663,168.0
163589,619,1187104.0
154346,790,80280.0
427948,790,3720.0
323838,663,205.2
287245,19,72.0
23481,888,588.0
433113,784,12.0
73430,976,31.2
101907,888,1297729.0
122532,810,396.0
193778,790,619920.0
77344,810,672.0
324495,976,1135780.0
175757,810,424566.0
248138,663,207.6
51868,790,42840.0
242329,19,96.0
296998,790,95040.0
367686,917,3472188.0
99618,423,96.0
185051,790,108840.0
377816,400,552.0
196299,104,10317.0
76131,790,6600.0
378337,140,840.0
448601,790,39840.0
339658,19,309206.0
191703,888,350726.0
462337,790,9000.0
30167,761,144.0
12989,790,18000.0
230564,888,1284577.0
294551,202,
438198,1054,639502.0
45543,790,193560.0
166453,663,207.6
395213,19,84.0
413461,719,593897.0
351283,790,14280.0
144784,810,
290120,674,350726.0
282086,809,910945.0
39420,70,192.0
430713,888,
411280,790,265320.0
23049,313,480.0
286914,884,628176.0
185959,0,669466.0
1332,441,628176.0
83153,790,58680.0
388448,11,15360.0
269042,790,163560.0
413257,790,6600.0
402659,790,225240.0
316005,790,216240.0
45628,790,115080.0
4114,202,24120.0
294973,790,21720.0
309090,790,221760.0
83870,790,10200.0
52482,888,
131719,917,566381.0
193468,139,1161106.0
316720,991,10317.0
413801,423,190776.0
245991,164,12.0
291036,790,40440.0
218170,790,187440.0
330946,726,48.0
409036,646,156.0
175548,790,725520.0
455860,790,19920.0
77721,790,52560.0
305289,790,22920.0
363937,790,173040.0
423642,538,260698.0
16552,790,207120.0
62089,790,119880.0
227262,790,27360.0
193837,790,16200.0
250513,790,52320.0
367173,790,12360.0
364218,120,1284004.0
206892,674,36.0
340329,400,708.0
402608,917,849624.0
208610,888,
269547,790,24000.0
47864,468,24.0
54049,790,153120.0
354411,790,24240.0
64550,719,593897.0
206585,771,
254383,758,12.0
27761,790,33720.0
318406,790,45840.0
222316,790,6240.0
234766,790,7200.0
396632,671,4800.0
151318,810,1296483.0
270122,188,10317.0
124566,810,336.0
262152,976,25.2
387216,888,274602.0
202377,790,207144.0
195246,917,48108.0
137350,299,628176.0
284668,888,353397.0
378114,790,56880.0
342107,283,675671.0
250224,790,41040.0
395033,719,593897.0
190260,790,5040.0
239989,790,33276.0
275782,771,190776.0
278972,758,24.0
422946,917,3534.0
68949,790,32640.0
409212,1066,424566.0
23596,771,
204039,344,628176.0
354746,810,1752.0
448660,104,10317.0
336550,790,47160.0
225797,19,36.0
348407,456,99.84
298600,790,97188.0
187610,790,102360.0
285488,761,28.08
66387,790,10440.0
388517,790,25668.0
34773,400,639502.0
320989,400,552.0
456599,888,996058.0
370893,810,1175087.0
137878,888,992862.0
381612,790,23880.0
393434,611,1187104.0
338832,42,258.0
256052,96,192.0
174164,441,1248.0
236621,790,11280.0
430723,104,10317.0
17185,790,55560.0
445122,1066,1026.0
203095,400,
110863,810,1608.0
187355,790,117240.0
194255,790,176760.0
268038,11,
313960,790,47040.0
129813,888,297715.0
63816,719,24.0
461780,976,1135780.0
165081,202,973812.0
431372,400,552.0
354277,790,9840.0
114909,771,32.4
465382,790,29400.0
394536,400,552.0
448897,888,13236.0
40555,637,228.0
440720,966,1536.0
265272,790,3960.0
276244,745,1144008.0
324988,888,1187104.0
189544,771,190776.0
427432,790,0.0
85041,400,140.4
388753,749,1284577.0
105249,188,3600.0
154752,527,4.8
301101,0,858644.0
301849,888,5052.0
416329,758,48.0
266553,790,13800.0
415523,790,87960.0
233494,888,
237472,804,12288.0
27037,790,123240.0
328821,964,769062.0
207595,719,593897.0
94257,400,552.0
434173,790,21360.0
207261,566,1144008.0
146014,810,324.0
379209,790,30600.0
261284,790,252000.0
145565,790,16800.0
363868,790,131400.0
246118,400,342.0
122168,976,1135780.0
102490,0,474154.0
343079,790,325080.0
135644,790,55920.0
270387,790,2242200.0
351157,671,20.4
406663,768,36.0
112511,810,204.0
308276,888,1233956.0
35646,468,272976.0
380092,400,90.0
121229,790,168600.0
235851,19,144.0
205820,271,628176.0
325335,790,293160.0
369471,566,424566.0
97510,917,39384.0
44350,881,60.0
317544,464,384.0
8068,810,1200.0
196102,11,
1230,888,
366192,790,119880.0
227144,177,60.0
308296,790,32400.0
217811,790,407400.0
78415,790,271164.0
51417,810,
265682,888,
387701,603,560854.0
296815,790,10200.0
31972,945,639502.0
371142,188,7800.0
25021,888,945360.0
292411,790,98280.0
43982,441,1656.0
57233,790,143280.0
155853,400,639502.0
237838,611,1187104.0
280127,1066,424566.0
161031,806,300340.0
253058,790,34200.0
256063,400,
430381,790,287520.0
424265,586,10317.0
357926,42,228.0
380080,400,552.0
22608,790,158520.0
69905,810,1175087.0
103721,790,58584.0
188187,790,27228.0
465007,566,684.0
410206,790,47400.0
75913,888,962040.0
49491,663,150.0
71636,790,161928.0
368032,319,628176.0
409126,790,25920.0
302308,888,3060.0
394765,761,1296.0
274686,790,13920.0
324262,884,16392.0
390374,790,25560.0
356273,400,639502.0
8162,279,2400.0
136687,790,20040.0
985,790,31080.0
369724,790,65640.0
386515,771,15.6
119715,515,72.0
326775,790,418680.0
257975,790,33960.0
172535,42,84.0
43026,771,15.6
132850,790,262920.0
52126,790,24960.0
317915,900,720.0
70323,400,310.2
365544,663,187.2
144614,227,788957.0
424327,964,2640.0
169271,790,12000.0
69064,790,8400.0
188567,790,205440.0
122903,771,32.4
258503,439,318063.0
429214,140,1144008.0
81259,685,1296.0
324655,758,1187104.0
62681,888,673934.0
449246,790,11280.0
37726,961,36000.0
282764,400,552.0
101655,790,73440.0
253411,619,6000.0
373010,976,28.8
272864,790,8880.0
136826,976,30.36
370323,790,33960.0
232906,790,115080.0
243186,976,1135780.0
154327,790,12000.0
22485,1066,424566.0
281735,790,53520.0
227535,768,24.0
277260,400,
334075,139,924073.0
309300,964,604633.0
121628,1056,3.36
452439,758,96.0
28287,102,396934.0
337606,456,147634.0
464534,575,1173071.0
322276,400,552.0
67274,790,21240.0
339887,32,24.0
330819,790,162840.0
321944,790,61200.0
439725,771,190776.0
55511,888,
100165,888,848037.0
277725,202,
10094,790,6600.0
97752,790,42120.0
181553,790,15000.0
257933,566,424566.0
326171,790,6960.0
281031,400,600.0
446525,400,90.0
328811,397,24.0
163129,790,0.0
188080,400,424566.0
163835,790,161184.0
117300,790,413880.0
41778,790,22176.0
172814,671,2400.0
141846,888,30603.0
185352,275,6.0
54996,810,300.0
78071,810,1175087.0
434289,790,143880.0
128993,432,360.0
123768,400,639502.0
379368,917,269436.0
455226,888,1284577.0
400106,790,99600.0
100121,1054,
186268,19,350726.0
61080,400,
280915,400,424566.0
315091,400,552.0
138473,790,105120.0
264650,945,1297962.0
227306,790,6000.0
456046,917,711957492.0
157438,400,424566.0
147305,888,48142584.0
171715,790,28080.0
60413,888,458916.0
337717,790,65508.0
198506,790,47160.0
77445,790,17280.0
401725,790,18600.0
85028,468,24.0
35822,631,988555.0
182650,281,786769.0
272493,790,6120.0
346268,104,10317.0
454490,790,17880.0
322005,888,159245.0
196769,400,424566.0
14059,790,6960.0
306782,891,424566.0
390129,400,
375669,790,8640.0
86091,917,24011929151232.0
267060,790,54000.0
108538,810,312.0
435557,790,12000.0
424089,790,16080.0
416012,400,424566.0
345560,888,
38351,566,306.0
182294,888,65088.0
286787,790,115920.0
279846,888,1128577.0
188555,456,525396.0
411521,663,187.2
43196,790,149880.0
68541,888,
427575,400,639502.0
46848,202,4296157236.0
396458,663,168.0
283923,790,26280.0
20079,810,210.0
285059,888,15120.0
465323,790,495240.0
339827,1025,7452.0
437030,761,190776.0
456411,917,77257064125272.0
2109,400,
244163,790,676200.0
164097,631,360.0
261369,810,1175087.0
429330,283,93097.0
226860,888,628176.0
162287,888,309080.0
12687,1054,
58716,810,924073.0
84284,771,15.6
127745,566,424566.0
340038,810,
33913,790,337080.0
416033,566,174105.0
90305,887,853231.0
67714,888,1297729.0
87783,790,23040.0
95487,790,117600.0
9334,790,70200.0
244118,790,2280.0
276329,319,628176.0
47631,796,384.0
174328,719,593897.0
328364,790,168240.0
148843,400,552.0
416458,888,44520.0
41988,888,1154859.0
358952,790,97200.0
340803,795,
437759,790,13440.0
216574,279,
461947,790,11952.0
24834,888,36384.0
73390,663,159.6
211057,619,1187104.0
164345,790,67080.0
373083,400,552.0
89735,611,1187104.0
311083,658,8760.0
151918,745,
353639,790,191400.0
378822,719,593897.0
315207,441,960.0
418672,314,60.0
206241,790,348360.0
288319,441,424566.0
393743,771,190776.0
433933,790,70416.0
217330,663,187.2
429997,810,
399184,790,104040.0
39380,810,106.8
363064,790,31560.0
100694,790,201600.0
63655,790,71760.0
70913,888,
316762,790,22800.0
264898,888,4439964.0
456234,19,350726.0
18320,275,807959.0
441362,663,207.6
33266,400,411.6
223553,400,
279214,790,494640.0
455158,720,8520.0
24651,790,266640.0
152068,102,5760.0
134242,888,840.0
454883,790,8040.0
386978,790,24360.0
286100,283,293589.0
291681,439,12.0
267936,790,629880.0
189000,771,15.6
326234,790,64920.0
165492,771,639502.0
443188,279,
283141,42,234.0
216593,790,666240.0
20560,1066,424566.0
237764,810,424566.0
257424,19,
94089,790,147840.0
457344,400,552.0
244581,456,153.6
126563,790,526200.0
266389,397,24.0
159234,790,78840.0
355391,102,396934.0
415070,790,6960.0
18891,790,26400.0
13205,790,131040.0
52421,790,7080.0
122022,790,18240.0
227442,758,1187104.0
264148,790,25200.0
390129,400,
329166,964,639502.0
249101,663,204.0
368912,790,106080.0
379693,790,22200.0
138544,202,1968.0
171380,719,593897.0
61611,400,424566.0
263724,645,2160.0
198758,790,23640.0
458049,888,428058.0
40807,400,714.0
354744,888,1284577.0
229731,790,70200.0
143027,790,34560.0
241019,188,10317.0
48780,790,50280.0
135938,400,639502.0
385681,888,428729.0
185245,619,3000.0
395503,784,686768.0
399775,790,86520.0
447577,758,12.0
168465,790,48000.0
247444,790,22320.0
418877,104,10317.0
348250,188,1200.0
270583,671,144.0
124599,631,600.0
326971,790,24720.0
231040,810,1175087.0
399379,619,24.0
232605,790,213360.0
312390,790,259680.0
8122,795,132.0
378385,663,121.2
285710,790,9120.0
5662,790,89400.0
320861,790,185568.0
1409,400,424566.0
432334,790,18744.0
114977,790,171720.0
458851,790,351972.0
186666,400,552.0
174933,19,30603.0
12274,790,15960.0
299118,790,48480.0
353385,888,686768.0
430006,575,918120.0
238614,976,30.36
155527,810,
430292,790,20640.0
106549,810,
196635,790,43200.0
421993,400,552.0
424244,888,
235550,790,16080.0
185896,102,240.0
72716,917,12.0
421392,400,552.0
120871,566,424566.0
421530,790,9480.0
373086,810,424566.0
215784,976,1135780.0
429294,495,180.0
340341,888,424566.0
255556,888,110172.0
445117,888,84288.0
342447,964,604633.0
149568,671,396934.0
82131,790,4080.0
301046,740,60.0
205773,611,1187104.0
1367,423,190776.0
87413,400,552.0
150822,439,1302691.0
386897,790,392040.0
22357,400,
329224,976,20.4
276489,790,9480.0
360778,790,58920.0
423357,790,407640.0
417911,888,1299781.0
450889,390,913084.0
256621,400,498.0
404933,790,4680.0
61267,400,424566.0
172260,790,15480.0
20682,888,309080.0
65436,917,
292571,98,36.0
354228,771,190776.0
93813,964,486467.0
176301,790,46200.0
52222,790,27960.0
345929,400,424566.0
317925,456,49.2
179361,790,82764.0
316495,790,43560.0
104644,771,639502.0
6983,400,424566.0
381868,964,144.0
325877,313,600.0
245822,790,10800.0
290370,790,894360.0
258440,663,169.2
365083,663,187.2
188513,790,70800.0
212258,654,122.4
361345,790,3406.2
141184,761,19.2
170729,761,190776.0
396678,790,113760.0
110940,790,325920.0
11629,400,600.0
266694,790,76380.0
394271,790,7560.0
